EXPERIMENT NUMBER;SERVER;TAG;VALUE;DATE;DURATION;REPEATS;TAGS AMMOUNT;LAPSE;SERVER AMMOUNT
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#3;5;2023-03-08 11:24:08.9;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#4;5;2023-03-08 11:24:08.9;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#0;95;2023-03-08 11:24:09.008;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#1;95;2023-03-08 11:24:09.008;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#2;95;2023-03-08 11:24:09.008;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#3;95;2023-03-08 11:24:09.008;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#4;95;2023-03-08 11:24:09.008;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#0;89;2023-03-08 11:24:09.118;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#1;89;2023-03-08 11:24:09.118;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#2;89;2023-03-08 11:24:09.118;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#3;89;2023-03-08 11:24:09.118;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#4;89;2023-03-08 11:24:09.118;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#0;70;2023-03-08 11:24:09.228;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#1;70;2023-03-08 11:24:09.228;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#2;70;2023-03-08 11:24:09.228;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#3;70;2023-03-08 11:24:09.228;5;1;5;100;1
EXPERIMENT_2;yonosoysantiago 127.0.0.1:50000;TAG_#4;70;2023-03-08 11:24:09.228;5;1;5;100;1
